CASE ID,APPLICATIONTYPE,LOANGOAL,REQUESTEDAMOUNT
Application_1235928968,Limit raise,Car,0.0
Application_1235982975,New credit,Unknown,0.0
Application_1236023092,New credit,Existing loan takeover,18000.0
Application_1236586471,New credit,Caravan / Camper,35000.0
Application_1236613235,New credit,Home improvement,5000.0
Application_1236739972,New credit,Car,12500.0
Application_1237394333,New credit,Car,10500.0
Application_123785844,Limit raise,Extra spending limit,0.0
Application_1238006466,New credit,Existing loan takeover,9800.0
Application_1238132318,New credit,Home improvement,15000.0
Application_1239328255,New credit,Existing loan takeover,5000.0
Application_1239468939,New credit,Car,20000.0
Application_123987545,New credit,Unknown,0.0
Application_1239904274,Limit raise,Car,0.0
Application_1240161970,New credit,Existing loan takeover,18500.0
Application_1240814574,Limit raise,Unknown,0.0
Application_124124711,New credit,"Other, see explanation",15000.0
Application_1241673992,New credit,Existing loan takeover,5000.0
Application_1241999769,New credit,Existing loan takeover,21500.0
Application_1243007973,Limit raise,Caravan / Camper,27000.0
Application_1243097802,New credit,Existing loan takeover,5000.0
Application_1243127537,Limit raise,Unknown,0.0
Application_1243535396,New credit,Existing loan takeover,10000.0
Application_1244001664,New credit,Home improvement,18000.0
Application_1244985500,New credit,Car,10000.0
Application_1246236344,New credit,Car,5000.0
Application_1247659934,New credit,Extra spending limit,5000.0
Application_1247726366,New credit,Home improvement,40000.0
Application_1247798103,New credit,Car,15000.0
Application_1248474304,New credit,Home improvement,15000.0
Application_1248534944,Limit raise,Home improvement,20000.0
Application_1248664349,New credit,Car,10000.0
Application_1249249307,New credit,Car,11000.0
Application_1250276230,New credit,Caravan / Camper,60000.0
Application_1250712732,Limit raise,Existing loan takeover,28000.0
Application_1250825577,Limit raise,Extra spending limit,6500.0
Application_1251068642,New credit,Existing loan takeover,58000.0
Application_1251112099,New credit,Unknown,0.0
Application_1251406798,New credit,Car,7000.0
Application_1251689244,New credit,"Other, see explanation",15000.0
Application_1251733219,New credit,Car,6000.0
Application_125185651,New credit,Car,35000.0
Application_1251867792,New credit,Not speficied,5000.0
Application_1252245787,Limit raise,Car,38500.0
Application_125225552,New credit,Car,17000.0
Application_1252402241,New credit,"Other, see explanation",5000.0
Application_1252666486,New credit,Home improvement,50000.0
Application_1252850129,Limit raise,Tax payments,20000.0
Application_1253132147,New credit,Remaining debt home,25000.0
Application_1253659798,New credit,"Other, see explanation",10000.0
Application_1253791375,New credit,Home improvement,40000.0
Application_1253984780,New credit,Home improvement,10000.0
Application_1254085728,New credit,Home improvement,8000.0
Application_1254125100,New credit,Home improvement,8000.0
Application_1254156047,New credit,Home improvement,13500.0
Application_1254692704,New credit,"Other, see explanation",8000.0
Application_1255203774,New credit,Car,5000.0
Application_1255489836,New credit,Car,10000.0
Application_125636605,New credit,Motorcycle,6000.0
Application_1256672128,New credit,Unknown,0.0
Application_1257163754,New credit,Car,17750.0
Application_1257233322,New credit,Car,0.0
Application_1257331802,New credit,Not speficied,5000.0
Application_1258327544,Limit raise,Car,18000.0
Application_1258746465,New credit,Car,8000.0
Application_1259690237,New credit,Car,5000.0
Application_1259810621,New credit,Extra spending limit,15000.0
Application_126130156,New credit,Remaining debt home,6000.0
Application_1261424268,New credit,Existing loan takeover,28500.0
Application_1261837054,New credit,Car,10000.0
Application_1261923936,New credit,"Other, see explanation",50000.0
Application_1263516246,New credit,Car,30000.0
Application_1263979201,New credit,Home improvement,0.0
Application_1263997961,New credit,Existing loan takeover,35000.0
Application_1264113522,New credit,Boat,17000.0
Application_1264141219,New credit,Car,13800.0
Application_1264391610,New credit,Motorcycle,7500.0
Application_1264642009,New credit,Home improvement,15000.0
Application_1264806747,New credit,Car,9750.0
Application_1264958852,New credit,Car,18500.0
Application_1265048301,New credit,Home improvement,8000.0
Application_1265413720,New credit,Existing loan takeover,10000.0
Application_1265923967,New credit,Unknown,0.0
Application_1266010499,New credit,Car,10000.0
Application_1266312110,New credit,Existing loan takeover,15000.0
Application_1266612234,Limit raise,Motorcycle,38000.0
Application_1266837460,New credit,"Other, see explanation",5000.0
Application_1267210506,New credit,Car,15000.0
Application_1267533811,New credit,Unknown,0.0
Application_1267839101,New credit,Car,15000.0
Application_1268135902,New credit,Home improvement,40000.0
Application_1268420465,New credit,Home improvement,7500.0
Application_1268423061,New credit,"Other, see explanation",5000.0
Application_1268854738,New credit,Car,15000.0
Application_1269488724,New credit,Car,10000.0
Application_1269575140,New credit,Car,15000.0
Application_1269940665,New credit,Existing loan takeover,13700.0
Application_1270560432,New credit,Unknown,0.0
Application_127090472,New credit,Existing loan takeover,12000.0
Application_127129153,Limit raise,Home improvement,15000.0
Application_12716824,New credit,Car,18000.0
Application_1272345729,New credit,Existing loan takeover,10000.0
Application_1272795577,New credit,Unknown,0.0
Application_1273378053,New credit,Remaining debt home,55000.0
Application_1273835556,New credit,Home improvement,60000.0
Application_1274557,New credit,Home improvement,15000.0
Application_1274955283,Limit raise,Car,50000.0
Application_1275065414,New credit,Car,15000.0
Application_127507880,New credit,Existing loan takeover,6788.0
Application_1275483894,New credit,Existing loan takeover,9000.0
Application_1275998583,New credit,Car,15000.0
Application_1277464254,New credit,Car,7000.0
Application_1277773105,New credit,Home improvement,5000.0
Application_1277915446,New credit,Home improvement,10000.0
Application_1278192632,New credit,Home improvement,30000.0
Application_1278440150,Limit raise,Unknown,0.0
Application_1278840575,New credit,Car,16500.0
Application_1279531338,New credit,Home improvement,15000.0
Application_127976473,New credit,Home improvement,17500.0
Application_127979299,New credit,Not speficied,41500.0
Application_1280175565,New credit,Unknown,0.0
Application_1280272907,Limit raise,Car,12000.0
Application_1280386857,New credit,Home improvement,5000.0
Application_1281199569,New credit,Home improvement,7000.0
Application_1281312480,New credit,Boat,15000.0
Application_1281827491,New credit,Car,6000.0
Application_1282312320,New credit,Car,15000.0
Application_1282450727,New credit,Home improvement,25000.0
Application_1282499670,New credit,Unknown,10000.0
Application_128258840,New credit,Car,6500.0
Application_1282768200,New credit,Home improvement,5000.0
Application_1283217943,Limit raise,Unknown,0.0
Application_1283592554,New credit,Existing loan takeover,52500.0
Application_128388823,New credit,Home improvement,10000.0
Application_1283927377,New credit,Car,20000.0
Application_1284443099,New credit,"Other, see explanation",45000.0
Application_1284583733,New credit,Home improvement,10000.0
Application_1285022138,New credit,Existing loan takeover,18000.0
Application_1285192268,New credit,Existing loan takeover,20000.0
Application_1285706300,Limit raise,Unknown,10000.0
Application_1286165737,New credit,Car,7500.0
Application_128641394,New credit,"Other, see explanation",35000.0
Application_128674946,Limit raise,Car,25000.0
Application_128676343,New credit,Existing loan takeover,20000.0
Application_1286997267,New credit,Home improvement,36700.0
Application_1288727835,New credit,Home improvement,15000.0
Application_1288870281,New credit,Car,5000.0
Application_128888129,Limit raise,Home improvement,20000.0
Application_1289751033,New credit,Car,10000.0
Application_1290104721,New credit,Motorcycle,5000.0
Application_1290126676,New credit,Existing loan takeover,25000.0
Application_1290192129,New credit,Remaining debt home,20000.0
Application_1290264566,New credit,"Other, see explanation",5000.0
Application_1290492777,New credit,Car,35000.0
Application_1290822221,New credit,Car,5500.0
Application_1290919139,New credit,Existing loan takeover,17500.0
Application_1291015385,New credit,Unknown,0.0
Application_1291812084,New credit,Car,5000.0
Application_1291870846,New credit,Car,10000.0
Application_1291876657,New credit,Existing loan takeover,25000.0
Application_1291971664,New credit,Home improvement,75000.0
Application_1293120092,New credit,Existing loan takeover,20000.0
Application_1293544696,New credit,Unknown,0.0
Application_1293565393,New credit,Car,5750.0
Application_1293844870,New credit,Car,5000.0
Application_1293962191,New credit,Car,17000.0
Application_1294961188,New credit,Caravan / Camper,20000.0
Application_1295203711,New credit,Existing loan takeover,6000.0
Application_129565630,New credit,Car,5000.0
Application_1296197799,New credit,Home improvement,7000.0
Application_1296612543,Limit raise,Car,10000.0
Application_129724786,New credit,Home improvement,10500.0
Application_1298129292,New credit,Home improvement,20000.0
Application_129816772,New credit,Existing loan takeover,6500.0
Application_1298405409,New credit,Home improvement,15500.0
Application_1298451830,New credit,Home improvement,6000.0
Application_129913687,Limit raise,Car,25000.0
Application_1299558679,New credit,"Other, see explanation",15000.0
Application_1299847609,New credit,Car,5000.0
Application_1299886500,New credit,Car,10000.0
Application_1300319505,New credit,Car,15800.0
Application_1300598260,New credit,Car,25000.0
Application_1300944492,Limit raise,Home improvement,10000.0
Application_1301036213,New credit,Home improvement,45000.0
Application_1301282602,New credit,Home improvement,7000.0
Application_130143551,Limit raise,Existing loan takeover,40000.0
Application_1301519272,Limit raise,"Other, see explanation",25000.0
Application_1301673107,New credit,Car,5000.0
Application_1301725928,Limit raise,"Other, see explanation",13500.0
Application_1301781735,New credit,Existing loan takeover,8000.0
Application_1301927722,New credit,Car,13000.0
Application_1302051703,Limit raise,Home improvement,25000.0
Application_1302385232,New credit,Car,13000.0
Application_130239594,New credit,"Other, see explanation",6000.0
Application_1302633160,New credit,Home improvement,15000.0
Application_1302654957,New credit,Existing loan takeover,37500.0
Application_1302848521,New credit,Home improvement,15000.0
Application_1303088153,Limit raise,Car,10000.0
Application_1303779114,New credit,Home improvement,25000.0
Application_130460765,New credit,"Other, see explanation",20000.0
Application_1304832915,New credit,Existing loan takeover,18000.0
Application_1304924988,New credit,Home improvement,0.0
Application_1305064148,New credit,Car,6000.0
Application_1305219892,New credit,Existing loan takeover,35000.0
Application_1305499887,New credit,Home improvement,7500.0
Application_1305730565,New credit,Home improvement,5000.0
Application_1305807448,New credit,"Other, see explanation",7000.0
Application_1305849339,New credit,Home improvement,18700.0
